ID,Agency,Agency Type,Distribution Channel,Product Name,Duration,Destination,Net Sales,Commision (in value),Age,Claim
3462,EPX,Travel Agency,Online,Cancellation Plan,14,NEW ZEALAND,80.0,0.0,35,0
4059,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,32,AUSTRALIA,51.65621123965256,30.99372674379155,26,1
8503,JZI,Airlines,Online,Basic Plan,16,SRI LANKA,44.0,15.4,59,0
5981,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,110,SWITZERLAND,59.4,35.64,38,0
4666,JZI,Airlines,Online,Basic Plan,47,NEPAL,49.0,17.15,18,0
6824,C2B,Airlines,Online,Annual Gold Plan,364,SINGAPORE,389.35,97.34,42,1
3014,EPX,Travel Agency,Online,Cancellation Plan,31,UNITED STATES,10.0,0.0,28,0
9748,EPX,Travel Agency,Online,1 way Comprehensive Plan,86,AUSTRALIA,20.0,0.0,25,0
4669,EPX,Travel Agency,Online,2 way Comprehensive Plan,28,AUSTRALIA,86.0,0.0,36,0
3705,C2B,Airlines,Online,Annual Gold Plan,364,SINGAPORE,333.0,83.25,43,1
7242,EPX,Travel Agency,Online,Cancellation Plan,25,SINGAPORE,-36.0,0.0,36,0
7701,C2B,Airlines,Online,Silver Plan,28,SINGAPORE,88.5,22.13,30,1
5039,EPX,Travel Agency,Online,2 way Comprehensive Plan,31,HONG KONG,27.0,0.0,36,0
6749,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,13,AUSTRALIA,44.01179599579874,26.407077597479248,38,1
5336,EPX,Travel Agency,Online,2 way Comprehensive Plan,12,"TAIWAN, PROVINCE OF CHINA",25.0,0.0,36,0
6857,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,86,GERMANY,148.5,89.1,49,0
7919,C2B,Airlines,Online,Annual Silver Plan,365,SINGAPORE,216.0,54.0,45,0
3468,EPX,Travel Agency,Online,2 way Comprehensive Plan,14,UNITED STATES,99.79583227323471,0.0,35,1
6881,EPX,Travel Agency,Online,2 way Comprehensive Plan,7,PHILIPPINES,20.0,0.0,26,0
6371,JZI,Airlines,Online,Basic Plan,121,"TAIWAN, PROVINCE OF CHINA",35.0,12.25,54,0
4177,EPX,Travel Agency,Online,2 way Comprehensive Plan,17,JAPAN,110.0,0.0,36,0
9680,EPX,Travel Agency,Offline,1 way Comprehensive Plan,14,CHINA,27.853098665221683,8.35046158068571,118,1
2081,EPX,Travel Agency,Online,Cancellation Plan,20,SINGAPORE,10.0,0.0,20,0
9202,EPX,Travel Agency,Online,2 way Comprehensive Plan,4,INDIA,42.0,0.0,36,0
4204,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,7,MALAYSIA,19.8,11.88,29,0
4344,EPX,Travel Agency,Online,2 way Comprehensive Plan,23,DENMARK,26.0,0.0,36,0
2638,EPX,Travel Agency,Online,2 way Comprehensive Plan,10,VIET NAM,21.0,0.0,36,0
4310,JZI,Airlines,Online,Basic Plan,56,INDONESIA,0.0,10.5,40,0
9083,JWT,Airlines,Online,Value Plan,75,INDIA,31.0,12.4,118,0
3348,JZI,Airlines,Online,Basic Plan,86,SRI LANKA,26.0,9.1,49,0
6184,EPX,Travel Agency,Online,2 way Comprehensive Plan,6,SINGAPORE,20.0,0.0,36,0
8412,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,30,AUSTRALIA,69.3,41.58,66,0
5603,SSI,Airlines,Online,Ticket Protector,112,SINGAPORE,10.75,3.02,48,0
6206,EPX,Travel Agency,Online,Cancellation Plan,22,MALAYSIA,23.0,0.0,56,0
8785,EPX,Travel Agency,Online,Cancellation Plan,38,THAILAND,10.0,0.0,31,1
7642,LWC,Travel Agency,Online,Single Trip Travel Protect Platinum,17,UNITED STATES,86.5,56.23,34,0
6163,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,65,UNITED STATES,0.0,59.4,34,0
9037,TST,Travel Agency,Offline,Travel Cruise Protect,119,THAILAND,30.0,10.5,34,0
2980,EPX,Travel Agency,Online,Cancellation Plan,17,MALAYSIA,10.0,0.0,20,0
7626,JZI,Airlines,Online,Basic Plan,13,CHINA,26.0,9.1,35,0
2199,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,8,AUSTRALIA,59.4,35.64,46,0
3168,EPX,Travel Agency,Online,2 way Comprehensive Plan,37,INDIA,24.0,0.0,36,0
7327,EPX,Travel Agency,Online,Cancellation Plan,17,PHILIPPINES,19.0,0.0,36,0
2275,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,180,UNITED KINGDOM,29.7,17.82,61,0
2039,EPX,Travel Agency,Online,1 way Comprehensive Plan,7,JAPAN,29.0,0.0,36,0
5940,EPX,Travel Agency,Online,Cancellation Plan,7,MALAYSIA,15.0,0.0,36,0
3142,EPX,Travel Agency,Online,Cancellation Plan,11,VIET NAM,10.0,0.0,36,0
3366,JZI,Airlines,Online,Basic Plan,41,INDONESIA,52.0,18.2,35,0
8466,EPX,Travel Agency,Online,2 way Comprehensive Plan,2,CHINA,35.0,0.0,36,0
2113,JZI,Airlines,Online,Basic Plan,25,CHINA,26.0,9.1,44,0
4851,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,58,DENMARK,49.5,29.7,37,0
3638,EPX,Travel Agency,Online,Cancellation Plan,17,CHINA,22.0,0.0,36,0
9247,C2B,Airlines,Online,Annual Gold Plan,367,SINGAPORE,399.6,99.9,58,0
6809,JZI,Airlines,Online,Basic Plan,30,HONG KONG,26.0,9.1,42,0
5794,C2B,Airlines,Online,Bronze Plan,14,SINGAPORE,40.0,10.0,25,0
3247,JZI,Airlines,Online,Basic Plan,47,PHILIPPINES,30.0,10.5,44,0
6268,C2B,Airlines,Online,Annual Gold Plan,365,SINGAPORE,389.35,97.34,43,1
4541,C2B,Airlines,Online,Silver Plan,4,SINGAPORE,25.9,6.47,36,0
2642,EPX,Travel Agency,Online,2 way Comprehensive Plan,52,UNITED STATES,188.0,0.0,43,0
9159,RAB,Airlines,Online,Value Plan,25,BRUNEI DARUSSALAM,15.0,6.0,59,0
6270,EPX,Travel Agency,Online,Cancellation Plan,68,CHINA,25.0,0.0,36,0
4417,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,14,MALAYSIA,49.5,29.7,36,0
7982,CCR,Travel Agency,Offline,Comprehensive Plan,72,MALAYSIA,29.0,9.57,118,0
3562,C2B,Airlines,Online,Silver Plan,12,SINGAPORE,29.5,7.38,52,1
3910,EPX,Travel Agency,Online,Cancellation Plan,8,THAILAND,19.0,0.0,51,0
3595,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,62,AUSTRALIA,84.4854177492492,50.691250649549524,41,1
3685,EPX,Travel Agency,Online,2 way Comprehensive Plan,14,JAPAN,0.0,0.0,43,0
5669,EPX,Travel Agency,Online,1 way Comprehensive Plan,1,BANGLADESH,20.0,0.0,36,0
6638,KML,Travel Agency,Online,Premier Plan,136,NETHERLANDS,158.0,60.04,48,0
6062,EPX,Travel Agency,Online,2 way Comprehensive Plan,39,SINGAPORE,49.0,0.0,36,0
7883,EPX,Travel Agency,Online,2 way Comprehensive Plan,28,CHINA,45.0,0.0,36,0
9923,JZI,Airlines,Online,Basic Plan,6,MALAYSIA,18.0,6.3,56,0
3398,C2B,Airlines,Online,Bronze Plan,38,SINGAPORE,35.5,8.88,28,0
3085,JZI,Airlines,Online,Basic Plan,5,MALAYSIA,22.0,7.7,45,0
6757,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,275,NORWAY,0.0,23.76,35,0
2617,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,37,AUSTRALIA,29.7,17.82,47,0
7164,RAB,Airlines,Online,Value Plan,19,BRUNEI DARUSSALAM,15.0,6.0,62,0
4674,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,59,UNITED STATES,0.0,17.82,32,0
4619,EPX,Travel Agency,Online,2 way Comprehensive Plan,25,VIET NAM,22.0,0.0,36,0
7083,EPX,Travel Agency,Online,Cancellation Plan,33,UNITED STATES,67.0,0.0,24,0
5479,EPX,Travel Agency,Online,2 way Comprehensive Plan,42,HONG KONG,20.0,0.0,36,0
3868,EPX,Travel Agency,Online,1 way Comprehensive Plan,32,SINGAPORE,20.0,0.0,21,0
2703,C2B,Airlines,Online,Bronze Plan,41,SINGAPORE,53.5,13.38,32,0
6341,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,32,AUSTRALIA,-29.7,17.82,27,0
7097,EPX,Travel Agency,Online,1 way Comprehensive Plan,1,THAILAND,43.0,0.0,36,0
8814,EPX,Travel Agency,Online,Cancellation Plan,45,NEW ZEALAND,64.0,0.0,36,0
4186,JZI,Airlines,Online,Basic Plan,42,CHINA,40.0,14.0,27,1
7646,JZI,Airlines,Online,Basic Plan,6,THAILAND,18.0,6.3,25,0
7358,EPX,Travel Agency,Online,Cancellation Plan,31,UNITED KINGDOM,80.0,0.0,36,0
3900,EPX,Travel Agency,Online,Cancellation Plan,82,PHILIPPINES,12.0,0.0,36,0
6525,EPX,Travel Agency,Online,1 way Comprehensive Plan,16,"KOREA, REPUBLIC OF",52.0,0.0,36,0
2720,EPX,Travel Agency,Online,2 way Comprehensive Plan,222,NEPAL,28.36959736371951,0.0,36,1
2726,EPX,Travel Agency,Online,Cancellation Plan,22,THAILAND,13.0,0.0,25,0
9168,EPX,Travel Agency,Online,1 way Comprehensive Plan,4,CAMBODIA,20.0,0.0,55,0
2792,C2B,Airlines,Online,Silver Plan,41,SINGAPORE,119.7185771637065,31.99977321991875,44,1
2891,C2B,Airlines,Online,Bronze Plan,18,SINGAPORE,23.5,5.88,32,0
5724,C2B,Airlines,Online,Bronze Plan,19,SINGAPORE,0.0,12.94,40,0
7842,EPX,Travel Agency,Online,Cancellation Plan,33,VIET NAM,12.0,0.0,36,0
2920,EPX,Travel Agency,Online,Cancellation Plan,9,INDIA,23.0,0.0,36,0
8737,C2B,Airlines,Online,Bronze Plan,33,SINGAPORE,34.03814343008145,8.514535857520363,24,1
2072,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,23,MALAYSIA,39.6,23.76,29,0
9340,EPX,Travel Agency,Online,Cancellation Plan,20,THAILAND,31.998182784326524,0.0,33,1
4397,EPX,Travel Agency,Online,Cancellation Plan,60,INDONESIA,11.0,0.0,36,0
4829,SSI,Airlines,Online,Ticket Protector,1,SINGAPORE,21.33240623648754,5.975076049818933,48,1
3559,C2B,Airlines,Online,Annual Silver Plan,380,SINGAPORE,216.0,54.0,27,1
2373,C2B,Airlines,Online,Bronze Plan,11,SINGAPORE,18.9,4.72,65,0
5853,C2B,Airlines,Online,Annual Silver Plan,394,SINGAPORE,289.6971013273905,72.42630663352054,37,1
5068,EPX,Travel Agency,Online,Cancellation Plan,187,JAPAN,35.0,0.0,36,0
7023,EPX,Travel Agency,Online,Cancellation Plan,29,UNITED KINGDOM,55.0,0.0,36,0
7107,EPX,Travel Agency,Online,2 way Comprehensive Plan,55,AUSTRALIA,44.0,0.0,36,0
3366,EPX,Travel Agency,Online,Cancellation Plan,44,UNITED STATES,80.0,0.0,50,0
9522,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,25,AUSTRALIA,19.8,11.88,61,0
9016,LWC,Travel Agency,Online,Annual Travel Protect Silver,366,UNITED STATES,229.8,149.37,38,0
6520,EPX,Travel Agency,Online,Cancellation Plan,5,SINGAPORE,23.0,0.0,23,0
4955,JZI,Airlines,Online,Basic Plan,87,PHILIPPINES,33.0,11.55,32,0
9369,JZI,Airlines,Online,Basic Plan,32,"TAIWAN, PROVINCE OF CHINA",26.0,9.1,39,0
7468,JZI,Airlines,Online,Basic Plan,83,"KOREA, REPUBLIC OF",35.0,12.25,22,0
2882,C2B,Airlines,Online,Bronze Plan,80,SINGAPORE,137.0,34.25,27,0
4193,EPX,Travel Agency,Online,Cancellation Plan,33,LAO PEOPLE'S DEMOCRATIC REPUBLIC,10.0,0.0,53,0
3408,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,9,UNITED STATES,49.5,29.7,47,0
2120,C2B,Airlines,Online,Bronze Plan,13,SINGAPORE,35.25,8.81,48,0
3331,C2B,Airlines,Online,Silver Plan,28,SINGAPORE,87.33246619837183,21.83811654959296,31,1
5439,JZI,Airlines,Online,Value Plan,82,FRANCE,181.0,63.35,25,0
6023,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,9,UNITED KINGDOM,69.3,41.58,45,0
4643,EPX,Travel Agency,Online,Cancellation Plan,23,MALAYSIA,10.0,0.0,36,0
10000,JZI,Airlines,Online,Basic Plan,42,INDONESIA,18.0,6.3,34,0
8966,KML,Travel Agency,Online,Value Plan,16,INDONESIA,33.0,12.54,48,0
8067,EPX,Travel Agency,Online,Cancellation Plan,62,UNITED STATES,89.06109015189337,0.0,26,1
6047,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,21,UNITED KINGDOM,138.14402688159996,82.88641612895998,31,1
9227,EPX,Travel Agency,Online,2 way Comprehensive Plan,10,UNITED STATES,60.63128642444386,0.0,36,1
5066,C2B,Airlines,Online,Bronze Plan,88,SINGAPORE,0.0,17.13,23,0
3601,EPX,Travel Agency,Online,Cancellation Plan,5,PHILIPPINES,10.0,0.0,36,0
5262,EPX,Travel Agency,Online,Cancellation Plan,14,CAMBODIA,11.0,0.0,36,0
5585,JZI,Airlines,Online,Basic Plan,21,AUSTRALIA,40.0,14.0,60,0
6663,C2B,Airlines,Online,Bronze Plan,9,SINGAPORE,26.013832982434486,6.504867055633718,49,1
3307,EPX,Travel Agency,Online,2 way Comprehensive Plan,12,VIET NAM,21.0,0.0,63,0
5053,C2B,Airlines,Online,Bronze Plan,7,SINGAPORE,19.45454016760696,4.86363504190174,27,1
3297,EPX,Travel Agency,Online,1 way Comprehensive Plan,17,MALAYSIA,37.0,0.0,36,0
4659,EPX,Travel Agency,Online,2 way Comprehensive Plan,54,AUSTRALIA,59.464938504527204,0.0,36,1
4471,EPX,Travel Agency,Online,2 way Comprehensive Plan,28,"TAIWAN, PROVINCE OF CHINA",51.0,0.0,45,0
3914,EPX,Travel Agency,Online,2 way Comprehensive Plan,6,CHINA,22.0,0.0,34,0
3788,C2B,Airlines,Online,Bronze Plan,8,SINGAPORE,18.0,4.5,37,0
2155,JZI,Airlines,Online,Basic Plan,4,MALAYSIA,18.0,6.3,67,0
2386,EPX,Travel Agency,Online,1 way Comprehensive Plan,35,CHINA,36.0,0.0,36,0
3948,EPX,Travel Agency,Online,2 way Comprehensive Plan,32,UNITED STATES,112.0,0.0,35,0
2001,LWC,Travel Agency,Online,Annual Travel Protect Gold,377,UNITED STATES,256.2,166.53,32,1
6202,C2B,Airlines,Online,Silver Plan,16,SINGAPORE,79.62401883451003,19.90674206937119,27,1
2159,C2B,Airlines,Online,Silver Plan,61,SINGAPORE,63.5,15.88,26,0
4260,C2B,Airlines,Online,Bronze Plan,21,SINGAPORE,20.0,5.0,28,0
3219,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,39,AUSTRALIA,161.33711577825036,96.80226946695021,52,1
3768,C2B,Airlines,Online,Bronze Plan,19,SINGAPORE,45.5,11.38,30,1
2546,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,22,AUSTRALIA,49.5,29.7,40,0
5090,EPX,Travel Agency,Online,Cancellation Plan,30,PHILIPPINES,18.0,0.0,36,0
6201,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,88,ITALY,35.240769992209785,21.14446199532588,56,1
3643,JZI,Airlines,Online,Basic Plan,12,UNITED ARAB EMIRATES,36.0,12.6,51,0
8462,EPX,Travel Agency,Online,1 way Comprehensive Plan,114,CANADA,20.0,0.0,22,0
5365,EPX,Travel Agency,Online,Cancellation Plan,4,INDIA,10.0,0.0,36,0
7358,EPX,Travel Agency,Online,Cancellation Plan,20,SINGAPORE,10.0,0.0,36,0
8534,EPX,Travel Agency,Online,2 way Comprehensive Plan,8,INDONESIA,20.0,0.0,52,0
9517,C2B,Airlines,Online,Silver Plan,53,SINGAPORE,107.25979122119593,26.814947805298978,34,1
2431,JZI,Airlines,Online,Value Plan,10,CHINA,58.0,20.3,26,0
6334,JZI,Airlines,Online,Basic Plan,3,MALAYSIA,18.0,6.3,31,0
2002,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,185,AUSTRALIA,0.0,23.76,26,0
5649,EPX,Travel Agency,Online,2 way Comprehensive Plan,34,"KOREA, REPUBLIC OF",25.0,0.0,25,0
5568,EPX,Travel Agency,Online,Cancellation Plan,204,SINGAPORE,10.0,0.0,29,0
5903,EPX,Travel Agency,Online,Cancellation Plan,14,SINGAPORE,10.0,0.0,36,0
4540,C2B,Airlines,Online,Annual Silver Plan,375,SINGAPORE,252.85,63.21,45,1
9505,EPX,Travel Agency,Online,Cancellation Plan,25,THAILAND,15.0,0.0,36,0
5395,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,23,"KOREA, REPUBLIC OF",0.0,17.82,54,0
5672,C2B,Airlines,Online,Bronze Plan,10,SINGAPORE,30.55,7.64,26,0
2323,JZI,Airlines,Online,Value Plan,4,JAPAN,0.0,15.75,51,0
6129,EPX,Travel Agency,Online,2 way Comprehensive Plan,28,VIET NAM,20.0,0.0,36,0
5472,EPX,Travel Agency,Online,2 way Comprehensive Plan,100,INDONESIA,88.0,0.0,36,0
5177,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,39,AUSTRALIA,68.5595131848303,41.13570791089818,36,1
5295,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,33,THAILAND,29.7,17.82,37,0
4035,JZI,Airlines,Online,Basic Plan,5,INDONESIA,22.0,7.7,54,0
8382,C2B,Airlines,Online,Bronze Plan,13,SINGAPORE,27.0,6.75,24,0
9932,EPX,Travel Agency,Online,Cancellation Plan,5,MALAYSIA,16.0,0.0,36,0
4309,C2B,Airlines,Online,Silver Plan,40,SINGAPORE,63.5,15.88,27,1
9905,EPX,Travel Agency,Online,2 way Comprehensive Plan,18,INDIA,29.0,0.0,36,0
6685,EPX,Travel Agency,Online,Cancellation Plan,3,INDONESIA,14.0,0.0,36,0
5735,EPX,Travel Agency,Online,2 way Comprehensive Plan,48,AUSTRALIA,112.0,0.0,36,0
3653,EPX,Travel Agency,Online,Cancellation Plan,4,SINGAPORE,55.0,0.0,36,0
2211,EPX,Travel Agency,Online,Cancellation Plan,8,INDONESIA,45.0,0.0,36,0
3313,EPX,Travel Agency,Online,2 way Comprehensive Plan,44,INDIA,0.0,0.0,36,0
5518,C2B,Airlines,Online,Annual Silver Plan,374,SINGAPORE,193.02964666666767,48.25733206230554,31,1
9253,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,4,UNITED KINGDOM,29.7,17.82,61,0
8407,C2B,Airlines,Online,Bronze Plan,9,SINGAPORE,21.0,5.25,27,0
9060,EPX,Travel Agency,Online,Cancellation Plan,15,MALAYSIA,10.0,0.0,28,0
8379,EPX,Travel Agency,Online,Cancellation Plan,37,JAPAN,80.0,0.0,36,0
2489,C2B,Airlines,Online,Bronze Plan,11,SINGAPORE,20.672105067013767,5.168026266753442,28,1
7888,EPX,Travel Agency,Online,Cancellation Plan,3,"KOREA, REPUBLIC OF",44.0,0.0,36,0
5775,EPX,Travel Agency,Online,2 way Comprehensive Plan,14,UNITED KINGDOM,101.0,0.0,35,0
4110,EPX,Travel Agency,Online,Cancellation Plan,21,"TAIWAN, PROVINCE OF CHINA",24.0,0.0,64,0
4366,EPX,Travel Agency,Online,Cancellation Plan,15,VIET NAM,14.0,0.0,30,0
3746,EPX,Travel Agency,Online,Cancellation Plan,8,SINGAPORE,10.0,0.0,36,0
6337,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,49,NEW ZEALAND,119.04954606675943,71.42972764005566,27,1
9361,JZI,Airlines,Online,Basic Plan,189,AUSTRALIA,26.0,9.1,40,0
2928,EPX,Travel Agency,Online,2 way Comprehensive Plan,69,THAILAND,27.0,0.0,36,0
9749,EPX,Travel Agency,Online,Cancellation Plan,7,INDONESIA,10.0,0.0,36,0
6377,EPX,Travel Agency,Online,Cancellation Plan,55,THAILAND,10.0,0.0,35,0
2109,EPX,Travel Agency,Online,Cancellation Plan,309,INDONESIA,12.0,0.0,36,0
6758,C2B,Airlines,Online,Gold Plan,8,SINGAPORE,36.17308511208825,9.048271278022064,25,1
5986,JZI,Airlines,Online,Basic Plan,66,HONG KONG,26.0,9.1,66,0
5674,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,8,AUSTRALIA,69.3,41.58,60,0
8486,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,38,CANADA,0.0,23.76,52,0
6743,EPX,Travel Agency,Online,Cancellation Plan,107,ITALY,78.0,0.0,36,0
4165,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,6,MALAYSIA,19.8,11.88,50,0
2267,EPX,Travel Agency,Online,2 way Comprehensive Plan,21,FRANCE,76.0,0.0,36,0
5779,C2B,Airlines,Online,Silver Plan,27,SINGAPORE,47.668129590649045,11.92203239766226,28,1
9919,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,32,SPAIN,39.6,23.76,60,0
8079,JWT,Airlines,Online,Value Plan,29,INDIA,31.0,12.4,118,0
3007,EPX,Travel Agency,Online,1 way Comprehensive Plan,21,UNITED STATES,20.0,0.0,28,0
7096,TTW,Travel Agency,Offline,Individual Comprehensive Plan,368,AUSTRALIA,97.0,0.0,21,0
2220,EPX,Travel Agency,Online,Cancellation Plan,3,CHINA,14.0,0.0,36,0
2797,EPX,Travel Agency,Online,Cancellation Plan,32,UNITED KINGDOM,55.0,0.0,36,0
6986,C2B,Airlines,Online,Bronze Plan,15,SINGAPORE,26.5,6.63,35,0
4689,EPX,Travel Agency,Online,2 way Comprehensive Plan,49,UNITED KINGDOM,102.0,0.0,36,0
7289,JWT,Airlines,Online,Value Plan,24,INDIA,50.0,20.0,118,0
7200,EPX,Travel Agency,Online,2 way Comprehensive Plan,14,HONG KONG,28.0,0.0,36,0
3972,EPX,Travel Agency,Online,Cancellation Plan,14,INDIA,10.0,0.0,36,0
8509,C2B,Airlines,Online,Annual Silver Plan,366,SINGAPORE,252.85,63.21,46,1
2404,C2B,Airlines,Online,Silver Plan,47,SINGAPORE,64.41570174350468,16.108925435876177,40,1
5025,C2B,Airlines,Online,Bronze Plan,33,SINGAPORE,26.5,6.63,32,0
8504,EPX,Travel Agency,Online,2 way Comprehensive Plan,16,PHILIPPINES,20.0,0.0,36,0
3057,C2B,Airlines,Online,Bronze Plan,6,SINGAPORE,0.0,4.0,30,0
4243,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,3,"TAIWAN, PROVINCE OF CHINA",26.55709164284538,17.262109567849492,39,1
5712,EPX,Travel Agency,Online,1 way Comprehensive Plan,1,INDONESIA,20.0,0.0,36,0
8614,EPX,Travel Agency,Online,Cancellation Plan,113,MALAYSIA,10.0,0.0,36,0
4299,C2B,Airlines,Online,Annual Silver Plan,364,SINGAPORE,216.0,54.0,39,1
4287,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,95,MAURITIUS,59.4,35.64,35,0
5723,EPX,Travel Agency,Online,Cancellation Plan,102,INDONESIA,10.0,0.0,36,0
4875,EPX,Travel Agency,Online,Cancellation Plan,22,PHILIPPINES,22.0,0.0,36,0
8593,JZI,Airlines,Online,Basic Plan,31,MALAYSIA,18.0,6.3,41,0
3023,C2B,Airlines,Online,Bronze Plan,10,SINGAPORE,24.0,6.0,28,0
4605,C2B,Airlines,Online,Bronze Plan,8,SINGAPORE,18.59960199310712,4.64990049827678,42,1
2043,EPX,Travel Agency,Online,2 way Comprehensive Plan,30,"KOREA, REPUBLIC OF",26.0,0.0,46,0
2283,EPX,Travel Agency,Online,Cancellation Plan,30,MALAYSIA,16.0,0.0,48,0
3732,EPX,Travel Agency,Online,2 way Comprehensive Plan,56,"KOREA, REPUBLIC OF",26.0,0.0,24,0
3660,EPX,Travel Agency,Online,2 way Comprehensive Plan,46,UNITED STATES,112.0,0.0,43,1
2145,EPX,Travel Agency,Online,Cancellation Plan,42,PHILIPPINES,10.0,0.0,36,0
6481,JZI,Airlines,Online,Basic Plan,24,THAILAND,22.0,7.7,47,0
5038,EPX,Travel Agency,Online,1 way Comprehensive Plan,5,SINGAPORE,20.0,0.0,21,0
9299,C2B,Airlines,Online,Bronze Plan,17,SINGAPORE,24.92905521518412,6.23226380379603,39,1
9108,EPX,Travel Agency,Online,2 way Comprehensive Plan,35,VIET NAM,23.0,0.0,36,0
9223,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,51,MALAYSIA,19.8,11.88,48,0
8146,C2B,Airlines,Online,Bronze Plan,13,SINGAPORE,47.0,11.75,28,0
8202,EPX,Travel Agency,Online,Cancellation Plan,8,CHINA,15.0,0.0,36,0
2210,EPX,Travel Agency,Online,Cancellation Plan,48,SINGAPORE,50.0,0.0,35,0
3180,EPX,Travel Agency,Online,Cancellation Plan,22,MALAYSIA,16.0,0.0,28,0
7758,EPX,Travel Agency,Online,2 way Comprehensive Plan,9,THAILAND,28.0,0.0,53,0
2420,EPX,Travel Agency,Online,1 way Comprehensive Plan,26,HONG KONG,20.0,0.0,51,0
3204,JZI,Airlines,Online,Basic Plan,42,PHILIPPINES,18.0,6.3,36,0
6824,KML,Travel Agency,Online,Value Plan,22,CANADA,83.0,31.54,45,0
5443,EPX,Travel Agency,Online,Cancellation Plan,256,JAPAN,34.0,0.0,36,0
3365,C2B,Airlines,Online,Bronze Plan,3,SINGAPORE,14.95,3.74,31,0
3876,EPX,Travel Agency,Online,2 way Comprehensive Plan,33,INDONESIA,29.0,0.0,32,0
4804,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,112,ITALY,39.6,23.76,31,0
9220,EPX,Travel Agency,Online,Cancellation Plan,29,SINGAPORE,44.0,0.0,36,0
3790,EPX,Travel Agency,Online,2 way Comprehensive Plan,16,THAILAND,20.0,0.0,20,0
9830,EPX,Travel Agency,Online,2 way Comprehensive Plan,39,THAILAND,20.0,0.0,42,0
8140,EPX,Travel Agency,Online,2 way Comprehensive Plan,36,THAILAND,0.0,0.0,36,0
6380,EPX,Travel Agency,Online,1 way Comprehensive Plan,5,QATAR,-84.0,0.0,42,0
3274,EPX,Travel Agency,Online,2 way Comprehensive Plan,47,THAILAND,65.0,0.0,36,0
8200,C2B,Airlines,Online,Bronze Plan,102,SINGAPORE,73.087652096879,18.27158343267524,36,1
8965,JZI,Airlines,Online,Basic Plan,21,THAILAND,22.0,7.7,68,0
4542,EPX,Travel Agency,Online,Cancellation Plan,24,PHILIPPINES,10.0,0.0,23,0
2796,EPX,Travel Agency,Online,Cancellation Plan,284,JAPAN,45.0,0.0,36,0
7306,EPX,Travel Agency,Online,2 way Comprehensive Plan,26,MYANMAR,20.0,0.0,36,0
6087,JZI,Airlines,Online,Basic Plan,7,JAPAN,22.0,7.7,28,0
8931,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,34,AUSTRALIA,39.6,23.76,52,0
4189,JZI,Airlines,Online,Basic Plan,5,THAILAND,22.0,7.7,67,0
8774,EPX,Travel Agency,Online,2 way Comprehensive Plan,47,CHINA,32.0,0.0,36,0
5144,C2B,Airlines,Online,Annual Silver Plan,364,SINGAPORE,252.85,63.21,34,0
9724,C2B,Airlines,Online,Annual Silver Plan,366,SINGAPORE,216.0,54.0,49,1
6520,C2B,Airlines,Online,Silver Plan,62,SINGAPORE,88.5,22.13,43,1
5727,EPX,Travel Agency,Online,Cancellation Plan,3,THAILAND,10.0,0.0,41,0
4253,CSR,Travel Agency,Offline,Comprehensive Plan,54,MALAYSIA,29.0,9.57,80,0
3405,EPX,Travel Agency,Online,Cancellation Plan,60,MALAYSIA,10.0,0.0,53,0
